BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
2/29/2024,CHINA-WAREHOUSE,MAT-0328,V6674A,254925,KG,2409041,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0270,V5370A,331400,KG,3168184,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0137,R1653A,215775,KG,973145,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0137,R7368A,148400,KG,669284,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0158,P8698A,133475,KG,950342,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0388,E9850A,123750,KG,939263,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0389,V8412A,360000,KG,4100400,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0389,V4732A,320925,KG,3655336,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0389,V5253A,211450,KG,2408416,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0159,V8003A,173975,KG,2602666,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0032,P4331A,314950,KG,1247202,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0032,P2314A,152900,KG,605484,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0050,S2115A,197925,KG,0,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0217,L5639A,153700,KG,608652,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0042,S6411A,123500,KG,531050,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0353,S7150A,148200,KG,637260,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0353,S6854A,319000,KG,1371700,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,8887,133300,KG,418562,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,8787,153950,KG,483403,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0261,P7905A,203775,KG,1451590,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0261,P9149A,178400,KG,1270920,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0142,V9711A,146875,KG,1559813,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0142,V3722A,260800,KG,2769696,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0142,V1368A,178400,KG,1894608,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0143,V9895A,305925,KG,3248924,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0143,V2570A,126000,KG,1338120,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0143,V8426A,229375,KG,2435963,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0314,V1930A,127450,KG,1523028,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0314,V3917A,521650,KG,6233718,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0314,V7931A,263875,KG,3153306,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0314,V2656A,206825,KG,2471559,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0144,V9861A,358475,KG,3807005,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0144,V4265A,412400,KG,4379688,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V9878A,284875,KG,3062406,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V1792A,326875,KG,3513906,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V9020A,425775,KG,4577081,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V3186A,145425,KG,1563319,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V3182A,451350,KG,5429741,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V7533A,191900,KG,2308557,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V9040A,296900,KG,3571707,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V4407A,152900,KG,1839387,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0201,V1024A,164875,KG,1750973,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0201,V9579A,266925,KG,2834744,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0319,S3525A,914075,KG,6718451,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0319,S4366A,296900,KG,2182215,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0176,T3711A,167900,KG,2135688,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0146,S1005A,318925,KG,1454298,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0146,S4490A,274825,KG,1253202,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0049,S7888A,217050,KG,989748,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0049,S6762A,148425,KG,676818,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0049,S4116A,197875,KG,902310,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0013,V5879A,211450,KG,2273088,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0013,V2096A,150000,KG,1612500,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0321,S7211A,160750,KG,1181513,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0321,S3448A,156750,KG,1152113,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0321,S2437A,148425,KG,1090924,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S4096A,173200,KG,1273020,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S3333A,296975,KG,2182766,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S9618A,445475,KG,3274241,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0053,S6290A,148425,KG,1126546,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0264,S6251A,593875,KG,4507511,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0097,E5345A,169050,KG,1283090,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0097,E2442A,276225,KG,2096548,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0265,E3657A,742125,KG,5632729,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0265,E9390A,544150,KG,4130099,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E2071A,148425,KG,1126546,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E1954A,148400,KG,1126356,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E6099A,148425,KG,1126546,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E5523A,296875,KG,2253281,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E2708A,148400,KG,1126356,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0101,E5517A,172950,KG,1312691,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0153,E3979A,170350,KG,1292957,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0322,E1720A,367000,KG,2785530,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0322,E9395A,148425,KG,1126546,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0384,S5377A,296875,KG,2182031,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0379,E3307A,296850,KG,866802,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0379,E1208A,148425,KG,433401,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0150,P1963A,153000,KG,605880,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0268,P9955A,229500,KG,1677645,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0317,S6066A,217125,KG,1595869,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0317,S4443A,148425,KG,1090924,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,5535A,123650,KG,686258,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0206,V6782A,157275,KG,2522691,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0206,V2597A,124875,KG,2002995,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0324,V6452A,127275,KG,1728395,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0324,V7863A,186100,KG,2527238,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0324,V5307A,203550,KG,2764209,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0084,S2733A,297800,KG,1280540,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0084,S1228A,524600,KG,2255780,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0084,S4159A,148400,KG,638120,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0318,S9670A,420600,KG,1808580,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0318,S2889A,296875,KG,1276563,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0325,E2801A,148500,KG,669735,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0325,E9560A,148450,KG,669510,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0416,E5306A,201950,KG,920892,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0416,E5995A,296775,KG,1353294,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0151,R9913A,144325,KG,650906,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0151,R6876A,131925,KG,594982,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0428,R7762A,165000,KG,744150,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0428,R7924A,194675,KG,877984,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,R7302A,265050,KG,1195376,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,R6289A,488325,KG,2202346,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,R4544A,169125,KG,874376,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0328,V5279A,130325,KG,1231571,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0328,V4912A,349325,KG,3301121,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0328,V6674A,272925,KG,2579141,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0328,V7846A,236875,KG,2238469,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0270,V9115A,407775,KG,3902407,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0137,R7368A,123650,KG,557662,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0137,R1358A,148425,KG,669397,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0388,E8631A,148500,KG,1127115,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0389,V8412A,360000,KG,4100400,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0389,V4732A,320925,KG,3655336,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0389,V5253A,211450,KG,2408416,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0159,V8003A,173975,KG,2602666,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0032,P4331A,314950,KG,1247202,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0032,P2314A,152900,KG,605484,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0050,S2115A,197925,KG,892642,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0217,L5639A,153300,KG,607068,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0353,S7150A,148200,KG,637260,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0353,S6854A,159000,KG,683700,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0353,S2029A,296900,KG,1276670,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0195,8887,133300,KG,418562,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0198,5904,186650,KG,586081,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0261,P7905A,203725,KG,1451234,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0261,P9149A,178400,KG,1270920,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0141,N9204A,150850,KG,564179,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0142,V5925A,254875,KG,2706773,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0143,V9895A,181425,KG,1926734,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0143,V2570A,126000,KG,1338120,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0143,V8426A,229375,KG,2435963,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0314,V1930A,127450,KG,1523028,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0314,V3917A,482650,KG,5767668,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0314,V7931A,175375,KG,2095731,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0144,V2268A,413975,KG,4396415,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0144,V8770A,143975,KG,1529015,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0144,V2411A,391450,KG,4157199,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0144,V5516A,373025,KG,3961526,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0145,V6361A,359825,KG,3868119,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0145,V9088A,559275,KG,6012206,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0145,V8035A,200925,KG,2159944,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0145,V9428A,172375,KG,1853031,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0145,V7905A,439325,KG,4722744,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0001,V3182A,292350,KG,3516971,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0001,V4407A,152900,KG,1839387,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0001,V5103A,476850,KG,5736506,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0001,V3201A,235425,KG,2832163,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0201,V9579A,266925,KG,2834744,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0319,S4366A,296900,KG,2182215,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0319,S7887A,148500,KG,1091475,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0319,S9520A,445050,KG,3271118,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0176,T3711A,142400,KG,1811328,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0146,S4490A,194925,KG,888858,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0146,S6099A,148425,KG,676818,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0049,S6762A,148425,KG,676818,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0049,S4116A,197875,KG,902310,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0049,S9001A,148425,KG,676818,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0013,V5879A,211450,KG,2273088,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0013,V2749A,334375,KG,3594531,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0321,S1240A,148100,KG,1088535,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0382,S9618A,204800,KG,1505280,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0382,S4630A,148500,KG,1091475,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0382,S5096A,593925,KG,4365349,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0382,S6932A,148500,KG,1091475,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0053,S6290A,263925,KG,2003191,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0264,S6572A,273550,KG,2076245,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0264,S7231A,320250,KG,2430698,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0097,E5345A,169050,KG,1283090,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0097,E2442A,226725,KG,1720843,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0265,E3657A,742125,KG,5632729,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0265,E9390A,354400,KG,2689896,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0265,E4589A,685850,KG,5205602,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0316,E6099A,148425,KG,1126546,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0316,E4087A,593850,KG,4507322,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0316,E2093A,148425,KG,1126546,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0153,E9260A,148500,KG,1127115,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0153,E2176A,328575,KG,2493884,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0322,E9395A,142925,KG,1084801,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0384,S5377A,246000,KG,1808100,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0384,S1928A,123675,KG,909011,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0267,N9565A,123675,KG,938693,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0267,N2665A,148500,KG,1127115,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0415,N3139A,180125,KG,1367149,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0156,M8767A,132000,KG,1001880,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0379,E1208A,148075,KG,432379,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0379,E3104A,484000,KG,1413280,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0379,E9933A,296925,KG,867021,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0150,P1963A,153000,KG,605880,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0268,P9955A,132000,KG,942480,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0317,S6066A,217125,KG,1595869,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0317,S4443A,147225,KG,1090924,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0056,5535A,123650,KG,686258,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0056,7465A,138875,KG,770756,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0206,V6782A,157275,KG,2522691,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0324,V7863A,178600,KG,2425388,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0324,V5307A,203550,KG,2764209,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0084,S6232A,289700,KG,1245710,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0318,S2889A,247375,KG,1063713,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0416,E5306A,126300,KG,575928,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0416,E5995A,296775,KG,1353294,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0151,R6876A,131925,KG,594982,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0428,R7762A,162250,KG,731748,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0428,R7924A,193875,KG,874376,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0428,R3390A,194600,KG,877646,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0015,R6289A,343950,KG,1551215,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0015,R9995A,257050,KG,1785622,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0015,R3738A,148500,KG,669735,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0328,V5279A,130325,KG,1231571,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0328,V6674A,272925,KG,2579141,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0328,V7846A,236875,KG,2238469,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0270,V9115A,425775,KG,4100213,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0270,V9486A,232375,KG,2237771,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0158,P3716A,159000,KG,1132080,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0388,E6146A,445425,KG,3380776,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0389,V4732A,320275,KG,3647932,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0389,V5253A,211450,KG,2408416,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0159,V8003A,173975,KG,2602666,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0032,P4331A,314950,KG,1247202,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0032,P2314A,152900,KG,605484,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0050,S2115A,197925,KG,892642,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0217,L5639A,153300,KG,607068,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0353,S7150A,148200,KG,637260,CNY
4/30/2024,CHINA-WAREHOUSE,MAT-0353,S2029A,296900,KG,1276670,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0195,8887,133300,KG,418562,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0198,5904,167375,KG,525558,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0261,P7905A,152125,KG,1083842,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0261,P9149A,178400,KG,1270920,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0141,N9204A,150850,KG,564179,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0142,V5925A,140875,KG,1496093,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0142,V5406A,129000,KG,1369980,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0142,V9469A,202475,KG,2150285,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0143,V8426A,229375,KG,2435963,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0143,V5527A,254925,KG,2707304,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0143,V1505A,178450,KG,1895139,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V1930A,127450,KG,1523028,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V3917A,247150,KG,2953443,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V7931A,175375,KG,2095731,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V4208A,331250,KG,3958438,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V7906A,127500,KG,1523625,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V1667A,322500,KG,3853875,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0314,V8847A,187450,KG,2240028,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0144,V2411A,391450,KG,4157199,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0144,V5516A,176525,KG,1874696,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0144,V1484A,281750,KG,2992185,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0144,V5480A,253500,KG,2692170,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V9088A,253275,KG,2722706,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V7062A,139425,KG,1498819,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V9985A,283425,KG,3046819,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V3808A,227925,KG,2450194,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V2940A,169425,KG,1821319,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V6700A,242975,KG,2611981,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V4751A,391475,KG,4208356,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V3129A,430500,KG,4627875,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0145,V5751A,247250,KG,2657938,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0001,V5103A,451350,KG,5429741,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0001,V3201A,235425,KG,2832163,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0001,V9551A,266825,KG,3209905,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0001,V3239A,524925,KG,6314848,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0001,V1055A,229500,KG,2760885,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0201,V9579A,124425,KG,1321394,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0201,V1260A,157500,KG,1672650,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0319,R3560A,445300,KG,3272955,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0319,R5902A,593600,KG,4362960,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0319,R2828A,147050,KG,1080818,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0319,S9520A,164550,KG,1209443,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0163,E4127A,183800,KG,1395042,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0163,E9851A,148425,KG,1126546,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0176,T3711A,142400,KG,1811328,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0049,R1129A,123675,KG,563958,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0049,S9001A,148425,KG,676818,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0013,V2749A,334375,KG,3594531,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0321,S3548A,911575,KG,6700076,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0321,S1926A,769775,KG,5657846,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0382,S6932A,341000,KG,2506350,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0382,S6129A,573300,KG,4213755,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0053,S6290A,207550,KG,1575305,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0053,S9350A,130625,KG,991444,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0097,E5345A,144300,KG,1095237,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0097,E2442A,148350,KG,1125977,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0265,E3657A,555775,KG,4218332,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0265,E4589A,685850,KG,5205602,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0266,E9124A,123475,KG,937175,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0316,E4087A,516850,KG,3922892,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0316,E2093A,148425,KG,1126546,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0316,E3063A,148500,KG,1127115,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0153,E9389A,266725,KG,2024443,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0153,E1596A,475725,KG,3610753,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0322,E8641A,143275,KG,1275310,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0384,S5377A,196350,KG,1443173,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0384,S1928A,123675,KG,909011,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,M2538A,163575,KG,1241534,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N6627A,198000,KG,1502820,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N4255A,285650,KG,2168084,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N9565A,140175,KG,1063928,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N2665A,233750,KG,1774163,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N1733A,171875,KG,1314968,CNY
5/31/2024,CHINA-WAREHOUSE,MAT-0267,N3281A,522325,KG,3964447,CNY
