OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00121,10.5
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,18.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,7.5
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,7.4
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00122,9.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00123,4.5
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,6.83
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,0.05
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,19.25
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,11.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,1.3
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,1.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,1.38
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,1.83
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,13.75
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,13.75
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,11.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,16.5
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00118,0.15
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,0.93
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,11.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,0.45
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00025,0.05
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,24.75
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00123,21.0
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,24.75
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,24.75
2024/01/06,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00127,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,25.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00023,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,24.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00003,15.0
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00134,15.0
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00028,5.0
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,17.68
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,7.08
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,22.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00135,10.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00025,0.05
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,0.05
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,1.25
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.73
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,0.15
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00137,4.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,0.1
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,1.35
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00066,16.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,22.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,6.83
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,2.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,5.5
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,0.1
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,19.15
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,17.93
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,22.0
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.05
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2.75
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.08
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,21.93
2024/01/08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00066,9.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00117,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00039,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00140,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00141,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00143,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00145,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00043,25.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0054,CST-00150,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00151,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00020,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00010,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00152,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00035,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00075,9.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,8.4
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,16.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,0.6
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00154,6.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00155,6.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00156,5.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00156,9.63
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,22.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,2.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,7.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,4.25
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00157,0.68
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,1.2
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,12.38
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,18.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00080,0.03
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00159,7.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,18.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00028,3.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,10.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.88
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00080,0.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.6
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.33
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,0.1
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,0.03
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00025,0.03
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00160,15.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,20.8
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,13.65
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,7.15
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,16.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,7.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,1.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00163,7.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00164,15.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00163,18.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,18.2
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,8.45
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,20.8
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,18.85
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,1.95
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,12.35
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,2.6
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00166,18.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,8.25
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,16.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00024,1.38
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00167,9.63
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00167,15.13
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,2.88
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00159,10.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00157,0.7
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,15.08
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,9.63
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,0.05
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0148,CST-00049,24.75
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00080,0.03
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00080,0.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00080,0.53
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00080,0.2
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00080,8.25
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00080,0.8
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00080,0.28
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,0.13
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,22.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00164,6.0
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00024,6.15
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,0.03
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00024,16.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00140,10.5
2024/01/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00140,15.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00168,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00087,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00039,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00003,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,25.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00056,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00169,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00074,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00121,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00170,0.3
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,0.03
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00171,10.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,0.48
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00027,2.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,0.15
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00172,2.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00173,13.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,18.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00174,21.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,18.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00053,0.48
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00053,1.03
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00175,15.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00176,15.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,22.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.1
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00025,0.2
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,20.8
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,22.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.65
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,13.0
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,20.8
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,6.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,7.8
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,13.65
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00177,16.25
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00177,6.25
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.63
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.13
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00025,0.03
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00027,1.25
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00027,0.8
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00027,0.7
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00170,0.1
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00027,2.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00170,0.05
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,8.25
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00045,7.5
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,24.75
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,17.4
2024/01/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,8.1
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00180,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00181,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0148,CST-00049,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00050,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00050,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00183,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00013,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00074,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00184,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,6.88
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,0.05
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,9.63
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,15.08
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00053,22.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00185,16.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00186,0.05
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00037,21.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,18.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00025,0.03
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00187,3.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00188,6.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00185,0.05
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00185,8.95
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00111,4.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00189,22.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.03
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,11.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,0.08
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,20.63
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,1.3
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,20.8
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,1.95
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,4.55
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.65
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,19.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,7.15
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,20.15
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00190,22.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00191,18.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00192,22.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00011,22.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00011,2.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,4.05
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,7.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,19.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00037,0.48
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,6.48
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00037,4.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00037,7.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,0.73
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,18.0
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,1.23
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00037,0.9
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00111,13.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00190,25.5
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,0.03
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,24.75
2024/01/11,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00169,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00193,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00143,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00194,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00195,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00196,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0148,CST-00049,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00183,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00092,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00011,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00074,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00086,24.75
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,1.3
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,0.78
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,1.28
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,3.4
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,12.24
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,15.05
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,1.33
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00018,1.18
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00003,15.0
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00003,15.0
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,1.5
2024/01/12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00141,12.0
